Easting,Northing,Elevation
525215.2456504820,5.254591374271E+06,52.3555276
525219.0987783550,5.254588802381E+06,52.73260038
525222.9519062280,5.254586230492E+06,53.17474548
525184.4206274980,5.254612702758E+06,51.67636306
525188.2737553710,5.254610125632E+06,51.52006701
525192.1268832440,5.254607548505E+06,51.43153461
525195.9800111170,5.254604971379E+06,51.41074694
525199.8331389900,5.254602394253E+06,51.45769957
525203.6862668630,5.254599817126E+06,51.57240253
525207.5393947360,5.254597240000E+06,51.75488031
525211.3925226090,5.254594662874E+06,52.00517187
525215.2456504810,5.254592085747E+06,52.32333067
525219.0987783540,5.254589508621E+06,52.70942464
525222.9519062270,5.254586931495E+06,53.16353623
525184.4206275000,5.254612531792E+06,51.15466079
525188.2737553730,5.254609921698E+06,50.95621178
525192.1268832460,5.254607311603E+06,50.83599274
525195.9800111180,5.254604701509E+06,50.79396975
525199.8331389910,5.254602091414E+06,50.83013094
525203.6862668640,5.254599481320E+06,50.94448653
525207.5393947370,5.254596871225E+06,51.13706878
525211.3925226100,5.254594261130E+06,51.40793204
525215.2456504830,5.254591651036E+06,51.75715277
525219.0987783560,5.254589040941E+06,52.1848295
525222.9519062290,5.254586430847E+06,52.69108295
525298.1690404560,5.254839218799E+06,67.3060448
525302.6021364100,5.254841821978E+06,65.3923036
525307.0352323640,5.254844425156E+06,63.66445219
525311.4683283190,5.254847028334E+06,62.12048335
525315.9014242730,5.254849631512E+06,60.75860349
525320.3345202270,5.254852234690E+06,59.57723055
525324.7676161810,5.254854837869E+06,58.57499215
525329.2007121360,5.254857441047E+06,57.75072401
525333.6338080900,5.254860044225E+06,57.1034686
525338.0669040440,5.254862647403E+06,56.63247401
525342.4999999980,5.254865250581E+06,56.3371931
525298.1690404590,5.254841599969E+06,57.83102167
525302.6021364130,5.254843813875E+06,57.5311614
525307.0352323680,5.254846027781E+06,57.40665055
525311.4683283220,5.254848241687E+06,57.4573335
525315.9014242760,5.254850455594E+06,57.68327358
525320.3345202300,5.254852669500E+06,58.08475319
525324.7676161850,5.254854883406E+06,58.66227412
525329.2007121390,5.254857097312E+06,59.41655815
525333.6338080930,5.254859311218E+06,60.34854803
525338.0669040470,5.254861525124E+06,61.45940857
525342.5000000010,5.254863739030E+06,62.75052817
525017.8146807260,5.254528434932E+06,44.80822577
525022.2778253480,5.254527629528E+06,44.37683735
525026.7409699690,5.254526824124E+06,44.04163009
525031.2041145910,5.254526018720E+06,43.80245432
525035.6672592130,5.254525213315E+06,43.65920323
525040.1304038340,5.254524407911E+06,43.61181285
525044.5935484560,5.254523602507E+06,43.66026201
525049.0566930780,5.254522797103E+06,43.80457236
525053.5198376990,5.254521991699E+06,44.04480834
525057.9829823210,5.254521186295E+06,44.38107722
525062.4461269430,5.254520380890E+06,44.81352916
525017.8146807260,5.254528318601E+06,43.27483271
525022.2778253480,5.254527533082E+06,42.79338824
525026.7409699690,5.254526747562E+06,42.41708889
525031.2041145910,5.254525962042E+06,42.1457339
525035.6672592130,5.254525176523E+06,41.9791785
525040.1304038340,5.254524391003E+06,41.91733382
525044.5935484560,5.254523605483E+06,41.96016686
525049.0566930780,5.254522819964E+06,42.10770049
525053.5198376990,5.254522034444E+06,42.3600134
525057.9829823210,5.254521248924E+06,42.71724023
525062.4461269430,5.254520463405E+06,43.17957155
525017.8146807260,5.254530639011E+06,44.87559088
525022.2778253480,5.254529790630E+06,44.42530757
525026.7409699690,5.254528942248E+06,44.07328219
525031.2041145910,5.254528093866E+06,43.81935135
525035.6672592130,5.254527245485E+06,43.66339718
525040.1304038340,5.254526397103E+06,43.6053473
525044.5935484560,5.254525548722E+06,43.64517477
525049.0566930780,5.254524700340E+06,43.78289808
525053.5198376990,5.254523851958E+06,44.01858114
525057.9829823210,5.254523003577E+06,44.35233335
525062.4461269430,5.254522155195E+06,44.78430962
525017.8146807260,5.254530481546E+06,43.39978006
525022.2778253480,5.254529595402E+06,42.91868566
525026.7409699690,5.254528709259E+06,42.53956455
525031.2041145910,5.254527823116E+06,42.26222801
525035.6672592130,5.254526936973E+06,42.08653801
525040.1304038340,5.254526050829E+06,42.01240708
525044.5935484560,5.254525164686E+06,42.03979833
525049.0566930780,5.254524278543E+06,42.1687254
525053.5198376990,5.254523392400E+06,42.39925245
525057.9829823210,5.254522506256E+06,42.73149424
525062.4461269430,5.254521620113E+06,43.16561614
525017.8146807270,5.254528785958E+06,43.29325302
525022.2778253480,5.254528006997E+06,42.81638052
525026.7409699700,5.254527228035E+06,42.44317664
525031.2041145920,5.254526449073E+06,42.17344767
525035.6672592130,5.254525670112E+06,42.00705364
525040.1304038350,5.254524891150E+06,41.94390819
525044.5935484570,5.254524112188E+06,41.98397855
525049.0566930780,5.254523333227E+06,42.12728551
525053.5198377000,5.254522554265E+06,42.37390345
525057.9829823220,5.254521775303E+06,42.72396036
525062.4461269430,5.254520996342E+06,43.17763791
525017.8146807260,5.254530966819E+06,43.36547739
525022.2778253480,5.254530086500E+06,42.92987132
525026.7409699700,5.254529206180E+06,42.58638571
525031.2041145910,5.254528325861E+06,42.33488073
525035.6672592130,5.254527445542E+06,42.17525401
525040.1304038350,5.254526565223E+06,42.10744056
525044.5935484560,5.254525684903E+06,42.13141279
525049.0566930780,5.254524804584E+06,42.24718044
525053.5198377000,5.254523924265E+06,42.45479065
525057.9829823210,5.254523043945E+06,42.75432792
525062.4461269430,5.254522163626E+06,43.1459142
525017.8146807260,5.254529526246E+06,44.84182642
525022.2778253480,5.254528702463E+06,44.46981975
525026.7409699690,5.254527878680E+06,44.18243657
525031.2041145910,5.254527054897E+06,43.97957749
525035.6672592120,5.254526231114E+06,43.86117237
525040.1304038340,5.254525407331E+06,43.82718026
525044.5935484560,5.254524583548E+06,43.8775894
525049.0566930770,5.254523759766E+06,44.01241723
525053.5198376990,5.254522935983E+06,44.23171037
525057.9829823210,5.254522112200E+06,44.53554465
525062.4461269420,5.254521288417E+06,44.92402516
525425.2447175120,5.254663351048E+06,72.90008721
525423.0307724480,5.254667360057E+06,72.3906167
525420.8168273840,5.254671369067E+06,71.91965576
525418.6028823200,5.254675378077E+06,71.48717148
525416.3889372560,5.254679387086E+06,71.09313362
525414.1749921920,5.254683396096E+06,70.73751464
525411.9610471280,5.254687405106E+06,70.42028967
525409.7471020640,5.254691414115E+06,70.14143654
525407.5331570010,5.254695423125E+06,69.90093575
525405.3192119370,5.254699432135E+06,69.6987705
525403.1052668730,5.254703441144E+06,69.53492664
525424.5307758830,5.254663351048E+06,72.88122283
525422.3386784090,5.254667360057E+06,72.36492613
525420.1465809360,5.254671369067E+06,71.88865975
525417.9544834620,5.254675378077E+06,71.45238756
525415.7623859880,5.254679387086E+06,71.05607647
525413.5702885150,5.254683396096E+06,70.69969642
525411.3781910410,5.254687405106E+06,70.38322037
525409.1860935670,5.254691414115E+06,70.10662431
525406.9939960940,5.254695423125E+06,69.86988727
525404.8018986200,5.254699432135E+06,69.67299127
525402.6098011460,5.254703441144E+06,69.5159214
525423.9460359560,5.254663351048E+06,72.87394599
525421.7480877450,5.254667360057E+06,72.36400693
525419.5501395340,5.254671369067E+06,71.89160121
525417.3521913230,5.254675378077E+06,71.45669737
525415.1542431120,5.254679387086E+06,71.05926641
525412.9562949020,5.254683396096E+06,70.69928188
525410.7583466910,5.254687405106E+06,70.37671977
525408.5603984800,5.254691414115E+06,70.0915586
525406.3624502690,5.254695423125E+06,69.84377938
525404.1645020590,5.254699432135E+06,69.63336559
525401.9665538480,5.254703441144E+06,69.46030322
525425.8901359800,5.254663351048E+06,72.88615295
525423.6708834310,5.254667360057E+06,72.37509929
525421.4516308820,5.254671369067E+06,71.9031628
525419.2323783330,5.254675378077E+06,71.47030948
525417.0131257850,5.254679387086E+06,71.07650815
525414.7938732360,5.254683396096E+06,70.72173043
525412.5746206870,5.254687405106E+06,70.40595076
525410.3553681390,5.254691414115E+06,70.1291464
525408.1361155900,5.254695423125E+06,69.8912974
525405.9168630410,5.254699432135E+06,69.69238663
525403.6976104930,5.254703441144E+06,69.53239975
525024.0665228630,5.254928376150E+06,46.07481166
525027.4860319310,5.254925317641E+06,45.65166273
525030.9055409990,5.254922259133E+06,45.33403708
525034.3250500670,5.254919200624E+06,45.12176777
525037.7445591350,5.254916142116E+06,45.01474323
525041.1640682030,5.254913083607E+06,45.0129072
525044.5835772710,5.254910025098E+06,45.11625872
525048.0030863390,5.254906966590E+06,45.32485212
525051.4225954070,5.254903908081E+06,45.63879702
525054.8421044750,5.254900849572E+06,46.05825845
525058.2616135420,5.254897791064E+06,46.58345686
525024.0665228630,5.254927657505E+06,45.99166671
525027.4860319310,5.254924596396E+06,45.62684926
525030.9055409990,5.254921535287E+06,45.35685655
525034.3250500670,5.254918474178E+06,45.18157387
525037.7445591350,5.254915413069E+06,45.10092677
525041.1640682030,5.254912351960E+06,45.11488098
525044.5835772710,5.254909290851E+06,45.22344243
525048.0030863390,5.254906229742E+06,45.42665723
525051.4225954060,5.254903168633E+06,45.72461173
525054.8421044740,5.254900107524E+06,46.11743251
525058.2616135420,5.254897046415E+06,46.60528645
525024.0665228640,5.254926847755E+06,45.97502568
525027.4860319320,5.254923772015E+06,45.61886448
525030.9055410000,5.254920696274E+06,45.3579727
525034.3250500670,5.254917620534E+06,45.1922389
525037.7445591350,5.254914544793E+06,45.12159228
525041.1640682030,5.254911469053E+06,45.14600267
525044.5835772710,5.254908393312E+06,45.26548051
525048.0030863390,5.254905317572E+06,45.48007681
525051.4225954070,5.254902241832E+06,45.78988324
525054.8421044750,5.254899166091E+06,46.19503214
525058.2616135430,5.254896090351E+06,46.69569655
525024.0665228630,5.254926138898E+06,45.90724564
525027.4860319310,5.254923066710E+06,45.59539886
525030.9055409990,5.254919994523E+06,45.37098513
525034.3250500670,5.254916922336E+06,45.23392355
525037.7445591350,5.254913850149E+06,45.1841647
525041.1640682030,5.254910777962E+06,45.22169063
525044.5835772710,5.254907705775E+06,45.34651488
525048.0030863390,5.254904633588E+06,45.55868246
525051.4225954070,5.254901561401E+06,45.85826985
525054.8421044750,5.254898489214E+06,46.24538506
525058.2616135430,5.254895417027E+06,46.72016766
525146.8181016870,5.254635793214E+06,51.47199465
525150.5783542680,5.254633347900E+06,51.2415428
525154.3386068490,5.254630902585E+06,51.06713993
525158.0988594310,5.254628457271E+06,50.94875886
525161.8591120120,5.254626011956E+06,50.88638115
525165.6193645930,5.254623566642E+06,50.87999707
525169.3796171750,5.254621121328E+06,50.92960563
525173.1398697560,5.254618676013E+06,51.03521457
525176.9001223370,5.254616230699E+06,51.19684032
525180.6603749190,5.254613785384E+06,51.4145081
525184.4206275000,5.254611340070E+06,51.6882518
525146.8181016870,5.254637773865E+06,51.59083285
525150.5783542680,5.254635330498E+06,51.34721385
525154.3386068500,5.254632887130E+06,51.15962096
525158.0988594310,5.254630443763E+06,51.02802495
525161.8591120120,5.254628000396E+06,50.95240533
525165.6193645940,5.254625557029E+06,50.93275033
525169.3796171750,5.254623113662E+06,50.96905689
525173.1398697560,5.254620670294E+06,51.06133065
525176.9001223380,5.254618226927E+06,51.209586
525180.6603749190,5.254615783560E+06,51.41384601
525184.4206275000,5.254613340193E+06,51.67414249
525146.8181016860,5.254636428042E+06,51.51022801
525150.5783542680,5.254633982575E+06,51.2890424
525154.3386068490,5.254631537108E+06,51.12067169
525158.0988594300,5.254629091641E+06,51.00509258
525161.8591120120,5.254626646174E+06,50.94228908
525165.6193645930,5.254624200707E+06,50.93225249
525169.3796171740,5.254621755240E+06,50.97498143
525173.1398697560,5.254619309773E+06,51.0704818
525176.9001223370,5.254616864306E+06,51.21876684
525180.6603749180,5.254614418840E+06,51.41985704
525184.4206275000,5.254611973373E+06,51.67378025
525146.8181016860,5.254637172751E+06,51.54836169
525150.5783542680,5.254634720328E+06,51.32130886
525154.3386068490,5.254632267904E+06,51.14780172
525158.0988594300,5.254629815481E+06,51.02781566
525161.8591120120,5.254627363058E+06,50.96133363
525165.6193645930,5.254624910634E+06,50.94834619
525169.3796171740,5.254622458211E+06,50.98885149
525173.1398697560,5.254620005788E+06,51.0828553
525176.9001223370,5.254617553364E+06,51.23037096
525180.6603749180,5.254615100941E+06,51.4314194
525184.4206275000,5.254612648517E+06,51.68602918
525146.8181016860,5.254636965164E+06,50.70648439
525150.5783542670,5.254634548039E+06,50.51062279
525154.3386068480,5.254632130914E+06,50.38415752
525158.0988594290,5.254629713788E+06,50.32705813
525161.8591120110,5.254627296663E+06,50.33931087
525165.6193645920,5.254624879538E+06,50.4209187
525169.3796171730,5.254622462413E+06,50.57190127
525173.1398697550,5.254620045288E+06,50.7922949
525176.9001223360,5.254617628162E+06,51.08215265
525180.6603749170,5.254615211037E+06,51.44154428
525184.4206274990,5.254612793912E+06,51.8705563
525096.4899445130,5.254942377378E+06,46.96310951
525100.0954978330,5.254946388260E+06,46.62253325
525103.7010511530,5.254950399143E+06,46.60653841
525107.3066044740,5.254954410026E+06,46.91506713
525110.9121577940,5.254958420908E+06,47.54923535
525114.5177111140,5.254962431791E+06,48.5113368
525118.1232644340,5.254966442674E+06,49.80485135
525121.7288177540,5.254970453556E+06,51.43445756
525125.3343710740,5.254974464439E+06,53.40604961
525128.9399243950,5.254978475321E+06,55.72675862
525132.5454777150,5.254982486204E+06,58.40497845
525103.3159974900,5.254513450404E+06,46.05664324
525107.6821685600,5.254512705023E+06,45.56271149
525112.0483396290,5.254511959641E+06,45.1723996
525116.4145106990,5.254511214260E+06,44.8854961
525120.7806817680,5.254510468878E+06,44.70184552
525125.1468528380,5.254509723497E+06,44.62134833
525129.5130239070,5.254508978116E+06,44.64396094
525133.8791949770,5.254508232734E+06,44.76969559
525138.2453660460,5.254507487353E+06,44.99862041
525142.6115371160,5.254506741971E+06,45.33085944
525146.9777081850,5.254505996590E+06,45.76659272
525103.3159974900,5.254514442372E+06,43.68702668
525107.6821685600,5.254513681253E+06,43.34906166
525112.0483396290,5.254512920134E+06,43.09648181
525116.4145106990,5.254512159016E+06,42.92919381
525120.7806817680,5.254511397897E+06,42.84713585
525125.1468528380,5.254510636778E+06,42.8502776
525129.5130239070,5.254509875660E+06,42.93862021
525133.8791949770,5.254509114541E+06,43.11219635
525138.2453660460,5.254508353422E+06,43.37107014
525142.6115371160,5.254507592304E+06,43.71533724
525146.9777081850,5.254506831185E+06,44.14512485
525103.3159974900,5.254514331604E+06,46.03904073
525107.6821685600,5.254513584312E+06,45.55975098
525112.0483396290,5.254512837021E+06,45.17798604
525116.4145106990,5.254512089730E+06,44.89356262
525120.7806817680,5.254511342439E+06,44.70634412
525125.1468528380,5.254510595147E+06,44.61624067
525129.5130239070,5.254509847856E+06,44.623209
525133.8791949770,5.254509100565E+06,44.72725245
525138.2453660460,5.254508353274E+06,44.92842098
525142.6115371160,5.254507605982E+06,45.22681119
525146.9777081850,5.254506858691E+06,45.62256634
525103.3159974900,5.254512552898E+06,45.84813336
525107.6821685590,5.254511810207E+06,45.39302714
525112.0483396290,5.254511067516E+06,45.03533708
525116.4145106990,5.254510324825E+06,44.77489158
525120.7806817680,5.254509582135E+06,44.61156568
525125.1468528380,5.254508839444E+06,44.54528103
525129.5130239070,5.254508096753E+06,44.57600583
525133.8791949770,5.254507354062E+06,44.70375481
525138.2453660460,5.254506611371E+06,44.92858928
525142.6115371160,5.254505868680E+06,45.25061709
525146.9777081850,5.254505125989E+06,45.66999273
525103.3159974900,5.254512758963E+06,43.58835851
525107.6821685600,5.254511995444E+06,43.26149853
525112.0483396290,5.254511231925E+06,43.01998967
525116.4145106990,5.254510468406E+06,42.86374275
525120.7806817680,5.254509704887E+06,42.79270008
525125.1468528380,5.254508941368E+06,42.80683542
525129.5130239070,5.254508177849E+06,42.90615399
525133.8791949770,5.254507414330E+06,43.09069248
525138.2453660460,5.254506650811E+06,43.36051901
525142.6115371160,5.254505887292E+06,43.71573323
525146.9777081850,5.254505123773E+06,44.15646631
525103.3159974900,5.254513896353E+06,43.65004072
525107.6821685590,5.254513137328E+06,43.30357334
525112.0483396290,5.254512378302E+06,43.04514851
525116.4145106980,5.254511619277E+06,42.8746647
525120.7806817680,5.254510860251E+06,42.79205494
525125.1468528380,5.254510101226E+06,42.79728677
525129.5130239070,5.254509342200E+06,42.89036224
525133.8791949770,5.254508583175E+06,43.07131793
525138.2453660460,5.254507824149E+06,43.34022492
525142.6115371160,5.254507065124E+06,43.69718885
525146.9777081850,5.254506306098E+06,44.14234995
525103.3159974900,5.254513267349E+06,43.60432501
525107.6821685600,5.254512508541E+06,43.27402643
525112.0483396290,5.254511749734E+06,43.02950847
525116.4145106990,5.254510990926E+06,42.87067991
525120.7806817680,5.254510232118E+06,42.79748148
525125.1468528380,5.254509473310E+06,42.80988589
525129.5130239070,5.254508714502E+06,42.90789774
525133.8791949770,5.254507955694E+06,43.09155362
525138.2453660470,5.254507196886E+06,43.36092205
525142.6115371160,5.254506438078E+06,43.71610351
525146.9777081860,5.254505679271E+06,44.15723054
525275.8227770770,5.254935348950E+06,54.08255197
525276.5108435980,5.254939690203E+06,53.62160506
525277.1989101190,5.254944031456E+06,53.22886552
525277.8869766400,5.254948372708E+06,52.90423965
525278.5750431620,5.254952713961E+06,52.64765002
525279.2631096830,5.254957055214E+06,52.45903541
525279.9511762040,5.254961396467E+06,52.33835084
525280.6392427250,5.254965737719E+06,52.28556751
525281.3273092470,5.254970078972E+06,52.30067284
525282.0153757680,5.254974420225E+06,52.38367042
525282.7034422890,5.254978761478E+06,52.53458006
525275.2106122050,5.254935348950E+06,54.09544123
525275.8997003090,5.254939690203E+06,53.61401584
525276.5887884130,5.254944031456E+06,53.20511199
525277.2778765160,5.254948372708E+06,52.8686195
525277.9669646200,5.254952713961E+06,52.60444771
525278.6560527240,5.254957055214E+06,52.41252544
525279.3451408270,5.254961396467E+06,52.29280097
525280.0342289310,5.254965737719E+06,52.24524206
525280.7233170350,5.254970078972E+06,52.26983589
525281.4124051380,5.254974420225E+06,52.36658908
525282.1014932420,5.254978761478E+06,52.53552771
525276.3839102530,5.254935348950E+06,54.07895853
525277.0685003880,5.254939690203E+06,53.6362384
525277.7530905240,5.254944031456E+06,53.25665769
525278.4376806600,5.254948372708E+06,52.94013875
525279.1222707960,5.254952713961E+06,52.68661681
525279.8068609310,5.254957055214E+06,52.49604
525280.4914510670,5.254961396467E+06,52.36836933
525281.1760412030,5.254965737719E+06,52.30357868
525281.8606313380,5.254970078972E+06,52.30165479
525282.5452214740,5.254974420225E+06,52.36259727
525283.2298116100,5.254978761478E+06,52.48641858
525274.6512359850,5.254935348950E+06,54.13328372
525275.3415113700,5.254939690203E+06,53.6557029
525276.0317867540,5.254944031456E+06,53.24997002
525276.7220621380,5.254948372708E+06,52.91597775
525277.4123375220,5.254952713961E+06,52.65363777
525278.1026129070,5.254957055214E+06,52.46288069
525278.7928882910,5.254961396467E+06,52.34365606
525279.4831636750,5.254965737719E+06,52.29593236
525280.1734390600,5.254970078972E+06,52.31969696
525280.8637144440,5.254974420225E+06,52.41495614
525281.5539898280,5.254978761478E+06,52.58173511
525275.7285500850,5.254935348950E+06,52.21672244
525276.4094015710,5.254939690203E+06,51.66147293
525277.0902530560,5.254944031456E+06,51.19193571
525277.7711045410,5.254948372708E+06,50.80793455
525278.4519560260,5.254952713961E+06,50.50932532
525279.1328075110,5.254957055214E+06,50.29599593
525279.8136589960,5.254961396467E+06,50.16786631
525280.4945104810,5.254965737719E+06,50.12488838
525281.1753619660,5.254970078972E+06,50.167046
525281.8562134520,5.254974420225E+06,50.29435499
525282.5370649370,5.254978761478E+06,50.50686314
525297.9656602460,5.254851712080E+06,58.2900432
525295.2930526170,5.254854863816E+06,57.51000295
525292.6204449890,5.254858015553E+06,56.80883642
525289.9478373620,5.254861167289E+06,56.18629612
525287.2752297330,5.254864319026E+06,55.64216233
525284.6026221050,5.254867470762E+06,55.17624297
525281.9300144770,5.254870622499E+06,54.7883736
525279.2574068490,5.254873774235E+06,54.47841732
525276.5847992210,5.254876925972E+06,54.24626472
525273.9121915930,5.254880077708E+06,54.09183386
525271.2395839650,5.254883229445E+06,54.01507023
525297.0565529260,5.254851712080E+06,59.18261528
525294.3492514060,5.254854863816E+06,58.49876839
525291.6419498860,5.254858015553E+06,57.8707714
525288.9346483660,5.254861167289E+06,57.29851359
525286.2273468460,5.254864319026E+06,56.78189408
525283.5200453260,5.254867470762E+06,56.3208218
525280.8127438060,5.254870622499E+06,55.91521547
525278.1054422860,5.254873774235E+06,55.56500357
525275.3981407660,5.254876925972E+06,55.27012436
525272.6908392460,5.254880077708E+06,55.03052587
525269.9835377260,5.254883229445E+06,54.84616585
525298.5480002440,5.254851712080E+06,59.35700976
525295.8440397660,5.254854863816E+06,58.61254397
525293.1400792880,5.254858015553E+06,57.9332467
525290.4361188110,5.254861167289E+06,57.31895544
525287.7321583330,5.254864319026E+06,56.76952324
525285.0281978560,5.254867470762E+06,56.28481865
525282.3242373780,5.254870622499E+06,55.8647257
525279.6202769000,5.254873774235E+06,55.5091439
525276.9163164230,5.254876925972E+06,55.21798818
525274.2123559450,5.254880077708E+06,54.99118888
525271.5083954670,5.254883229445E+06,54.82869174
525297.7829352970,5.254851712080E+06,59.30797537
525295.0735136080,5.254854863816E+06,58.55498811
525292.3640919200,5.254858015553E+06,57.87076842
525289.6546702320,5.254861167289E+06,57.25513442
525286.9452485430,5.254864319026E+06,56.70792248
525284.2358268550,5.254867470762E+06,56.22898715
525281.5264051660,5.254870622499E+06,55.81820112
525278.8169834780,5.254873774235E+06,55.4754552
525276.1075617890,5.254876925972E+06,55.20065829
525273.3981401010,5.254880077708E+06,54.99373736
525270.6887184130,5.254883229445E+06,54.85463739
525299.2646880300,5.254851712080E+06,59.48159668
525296.5560951420,5.254854863816E+06,58.72139772
525293.8475022540,5.254858015553E+06,58.02820966
525291.1389093670,5.254861167289E+06,57.40185761
525288.4303164790,5.254864319026E+06,56.84218355
525285.7217235910,5.254867470762E+06,56.34904626
525283.0131307030,5.254870622499E+06,55.92232134
525280.3045378150,5.254873774235E+06,55.56190112
525277.5959449280,5.254876925972E+06,55.26769466
525274.8873520400,5.254880077708E+06,55.03962775
525272.1787591520,5.254883229445E+06,54.87764284
525297.9778136570,5.254851712080E+06,58.0447488
525295.1624059560,5.254854863816E+06,57.59186531
525292.3469982550,5.254858015553E+06,57.16967098
525289.5315905530,5.254861167289E+06,56.77814378
525286.7161828520,5.254864319026E+06,56.41726328
525283.9007751510,5.254867470762E+06,56.08701065
525281.0853674500,5.254870622499E+06,55.78736866
525278.2699597480,5.254873774235E+06,55.51832167
525275.4545520470,5.254876925972E+06,55.27985566
525272.6391443460,5.254880077708E+06,55.07195817
525269.8237366450,5.254883229445E+06,54.89461837
525420.7269133320,5.254830484631E+06,60.7694248
525424.2706133790,5.254832735382E+06,60.47663893
525427.8143134260,5.254834986133E+06,60.2634947
525431.3580134720,5.254837236884E+06,60.12991566
525434.9017135190,5.254839487634E+06,60.07585391
525438.4454135660,5.254841738385E+06,60.10129007
525441.9891136120,5.254843989136E+06,60.20623326
525445.5328136590,5.254846239887E+06,60.39072111
525449.0765137050,5.254848490637E+06,60.65481978
525452.6202137520,5.254850741388E+06,60.99862397
525456.1639137990,5.254852992139E+06,61.42225697
525420.7269133310,5.254829124719E+06,60.82705949
525424.2706133780,5.254831378996E+06,60.53915491
525427.8143134250,5.254833633274E+06,60.3266914
525431.3580134710,5.254835887551E+06,60.18960065
525434.9017135180,5.254838141829E+06,60.12783859
525438.4454135640,5.254840396106E+06,60.14138536
525441.9891136110,5.254842650384E+06,60.23024532
525445.5328136580,5.254844904661E+06,60.39444704
525449.0765137040,5.254847158939E+06,60.6340433
525452.6202137510,5.254849413216E+06,60.94911114
525456.1639137980,5.254851667494E+06,61.33975186
525420.7269133310,5.254829862969E+06,60.77479445
525424.2706133780,5.254832113417E+06,60.49198488
525427.8143134240,5.254834363864E+06,60.2850872
525431.3580134710,5.254836614312E+06,60.15403399
525434.9017135180,5.254838864760E+06,60.09878253
525438.4454135640,5.254841115208E+06,60.11931482
525441.9891136110,5.254843365656E+06,60.21563756
525445.5328136580,5.254845616104E+06,60.38778213
525449.0765137040,5.254847866551E+06,60.63580464
525452.6202137510,5.254850116999E+06,60.95978591
525456.1639137970,5.254852367447E+06,61.35983152
525420.7269133320,5.254828314309E+06,60.83776456
525424.2706133790,5.254830683462E+06,60.55206787
525427.8143134250,5.254833052616E+06,60.33898104
525431.3580134720,5.254835421769E+06,60.19844245
525434.9017135190,5.254837790922E+06,60.13041145
525438.4454135650,5.254840160076E+06,60.13486838
525441.9891136120,5.254842529229E+06,60.21181452
525445.5328136590,5.254844898382E+06,60.36127214
525449.0765137050,5.254847267536E+06,60.58328443
525452.6202137520,5.254849636689E+06,60.8779156
525456.1639137980,5.254852005842E+06,61.24525084
525426.5469234960,5.254942998536E+06,54.08171141
525424.7695843330,5.254946783816E+06,53.68198385
525422.9922451690,5.254950569096E+06,53.33879475
525421.2149060060,5.254954354376E+06,53.05208185
525419.4375668430,5.254958139656E+06,52.82179316
525417.6602276790,5.254961924936E+06,52.64788692
525415.8828885160,5.254965710216E+06,52.53033158
525414.1055493530,5.254969495496E+06,52.46910581
525412.3282101890,5.254973280776E+06,52.46419853
525410.5508710260,5.254977066056E+06,52.51560884
525408.7735318620,5.254980851336E+06,52.62334606
525425.2644517010,5.254942998536E+06,53.95458078
525423.4916403230,5.254946783816E+06,53.58318038
525421.7188289450,5.254950569096E+06,53.26485201
525419.9460175680,5.254954354376E+06,52.99954469
525418.1732061900,5.254958139656E+06,52.78721595
525416.4003948120,5.254961924936E+06,52.62783178
525414.6275834350,5.254965710216E+06,52.52136666
525412.8547720570,5.254969495496E+06,52.46780354
525411.0819606790,5.254973280776E+06,52.46713385
525409.3091493020,5.254977066056E+06,52.51935748
525407.5363379240,5.254980851336E+06,52.62448279
525425.8940102760,5.254942998536E+06,54.02532731
525424.1130041080,5.254946783816E+06,53.63867088
525422.3319979400,5.254950569096E+06,53.30687935
525420.5509917710,5.254954354376E+06,53.02989606
525418.7699856030,5.254958139656E+06,52.80767373
525416.9889794350,5.254961924936E+06,52.64017441
525415.2079732670,5.254965710216E+06,52.5273695
525413.4269670980,5.254969495496E+06,52.46923973
525411.6459609300,5.254973280776E+06,52.4657752
525409.8649547620,5.254977066056E+06,52.51697529
525408.0839485940,5.254980851336E+06,52.62284876
525427.1227144460,5.254942998536E+06,54.13420398
525425.3468742320,5.254946783816E+06,53.74625843
525423.5710340180,5.254950569096E+06,53.41110844
525421.7951938040,5.254954354376E+06,53.12870096
525420.0193535890,5.254958139656E+06,52.8989913
525418.2435133750,5.254961924936E+06,52.7219431
525416.4676731610,5.254965710216E+06,52.59752836
525414.6918329470,5.254969495496E+06,52.52572737
525412.9159927320,5.254973280776E+06,52.50652878
525411.1401525180,5.254977066056E+06,52.53992955
525409.3643123040,5.254980851336E+06,52.62593496
525426.0870999740,5.254942998536E+06,52.47516282
525424.3050644620,5.254946783816E+06,52.07637299
525422.5230289500,5.254950569096E+06,51.73610229
525420.7409934380,5.254954354376E+06,51.45428468
525418.9589579250,5.254958139656E+06,51.23086544
525417.1769224130,5.254961924936E+06,51.06580122
525415.3948869010,5.254965710216E+06,50.95905996
525413.6128513890,5.254969495496E+06,50.91062094
525411.8308158770,5.254973280776E+06,50.92047477
525410.0487803650,5.254977066056E+06,50.98862334
525408.2667448520,5.254980851336E+06,51.11507991
525263.6616001320,5.254842046030E+06,58.78831873
525264.2946072760,5.254846164372E+06,58.33027179
525264.9276144200,5.254850282713E+06,57.90280622
525265.5606215630,5.254854401055E+06,57.50589923
525266.1936287070,5.254858519396E+06,57.13952969
525266.8266358510,5.254862637737E+06,56.80367809
525267.4596429940,5.254866756079E+06,56.49832653
